trip_id,arc_id,arc_sequence,geometry,stop_id,interval_weekdays_morning,interval_weekends_morning,interval_weekdays_evening,interval_weekends_evening,route_short_name,route_long_name,route_type,length,t0,stops_number,geometry_stops,stop_dist,stops_order,coef_distance,from_node_id,from_node_lng,from_node_lat,to_node_id,to_node_lng,to_node_lat
35263,2887040627673455925,53,"LINESTRING (37.47664187 55.86619906999999, 37.47661925 55.866187209999985, 37.47659717 55.86617364000001, 37.47657705 55.86615914, 37.47655901 55.86614378999999, 37.47654317000001 55.86612769999999, 37.47652962 55.86611094999999, 37.47651845 55.86609367, 37.47650972 55.86607593999999, 37.4765035 55.86605787999999, 37.47649981 55.86603961, 37.47649868 55.86602122, 37.47650013 55.86600284, 37.47657188 55.86588864999999)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,37.94,4.6,1,,0.0,0,1.0,100000100,37.47664187,55.86619906999999,100000101,37.47657188,55.86588864999999
35263,2412116003216377373,54,"LINESTRING (37.47657188 55.86588864999999, 37.47933391218217 55.86326628768931)",117,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,995.09,39.8,3,POINT (37.47707357 55.86531154),0.0007602812770056914,1,0.3333333333333333,100000101,37.47657188,55.86588864999999,100000102,37.47933391218217,55.86326628768931
35263,2412116003216377373,54,"LINESTRING (37.47933391218217 55.86326628768931, 37.48224983204387 55.860819403689185)",118,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,995.09,79.6,3,POINT (37.47967752 55.86286328),0.004334728355323157,2,0.6666666666666666,100000102,37.47933391218217,55.86326628768931,100000103,37.48224983204387,55.860819403689185
35263,2412116003216377373,54,"LINESTRING (37.48224983204387 55.860819403689185, 37.48516969 55.85837595999998)",119,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,995.09,119.4,3,POINT (37.48169028 55.86114044),0.006980641137802706,3,1.0,100000103,37.48224983204387,55.860819403689185,100000104,37.48516969,55.85837595999998
35263,2887018448462339381,55,"LINESTRING (37.48516969 55.85837595999998, 37.48517471 55.858368899999995, 37.48518688 55.85834343999999, 37.4851918 55.85831722999998, 37.48518937 55.85829090999999, 37.48517965 55.85826512, 37.48516289 55.858240519999995, 37.48513949 55.85821767999999, 37.48511003 55.85819719, 37.48507573 55.85817976, 37.48500874 55.858149299999994)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,29.67,3.6,1,,0.0,0,1.0,100000104,37.48516969,55.85837595999998,100000047,37.48500874,55.858149299999994
35263,2288243055420381460,56,"LINESTRING (37.48074524253353 55.85670712518845, 37.47651705 55.855166409999995)",961,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,627.27,75.3,2,POINT (37.47765987 55.85557424),0.00778859515315881,2,1.0,100000048,37.48074524253353,55.85670712518845,100000049,37.47651705,55.855166409999995
35263,2288243055420381460,56,"LINESTRING (37.48500874 55.858149299999994, 37.48074524253353 55.85670712518845)",120,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,627.27,37.65,2,POINT (37.48466984 55.8581037),0.00033731137881731673,1,0.5,100000047,37.48500874,55.858149299999994,100000048,37.48074524253353,55.85670712518845
35263,2288211484962730537,57,"LINESTRING (37.47651705 55.855166409999995, 37.4758089 55.85494723999999, 37.47524509 55.85479595)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,89.71,10.8,1,,0.0,0,1.0,100000049,37.47651705,55.855166409999995,100000050,37.47524509,55.85479595
35263,4173100806175253527,58,"LINESTRING (37.47524509 55.85479595, 37.47519754 55.85477878, 37.4751921 55.85477668999999, 37.47518684 55.854774449999994, 37.4751818 55.854772059999995, 37.47517699 55.85476951, 37.47517243 55.85476684000001, 37.47516813 55.85476402, 37.47516408 55.85476109, 37.47516033 55.854758049999994, 37.47515685 55.854754889999995, 37.47515367 55.85475164000001, 37.4751508 55.85474831, 37.47514825 55.854744890000006, 37.47514601 55.85474139999999, 37.47514412000001 55.85473784, 37.47514255 55.854734240000006, 37.47514131 55.854730599999996, 37.47514042 55.85472692999999, 37.47513986 55.854723230000005, 37.47513966 55.85471953, 37.4751398 55.854715819999996, 37.47514028 55.85471212, 37.47514112 55.854708429999995, 37.47514228 55.85470478999999, 37.47514379 55.854701180000006, 37.47514563 55.85469762000001, 37.4751478 55.85469411999999, 37.47515029 55.854690680000004, 37.47515311 55.85468732999999, 37.47515386 55.8546865, 37.475210610000005 55.854617659999995)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,23.65,2.8,1,,0.0,0,1.0,100000050,37.47524509,55.85479595,100000000,37.475210610000005,55.854617659999995
35263,4173101737041840175,59,"LINESTRING (37.475210610000005 55.854617659999995, 37.47528756 55.85452752)",973,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,11.13,1.3,1,POINT (37.47523646 55.85455677),6.30940495238482e-05,0,1.0,100000000,37.475210610000005,55.854617659999995,100000001,37.47528756,55.85452752
2030069,4173101737041840175,1,"LINESTRING (37.475210610000005 55.854617659999995, 37.47528756 55.85452752)",973,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,11.13,1.3,1,POINT (37.47523646 55.85455677),6.30940495238482e-05,0,1.0,100000000,37.475210610000005,55.854617659999995,100000001,37.47528756,55.85452752
2030069,4173117851759134767,2,"LINESTRING (37.47528756 55.85452752, 37.47530011 55.85451261, 37.4754185 55.85439743999999, 37.47542431 55.854392090000005, 37.47543064 55.85438693, 37.47543743 55.85438195, 37.47544467 55.85437719000001, 37.47545235 55.854372649999995, 37.47546044 55.85436833, 37.47546892 55.85436426, 37.47547775 55.854360459999995, 37.47548695 55.85435691, 37.47549646 55.85435362999999, 37.47550625 55.85435065, 37.47551631 55.85434795, 37.47552661 55.85434555999999, 37.475537120000006 55.85434347000001, 37.4755478 55.854341690000005, 37.47555865 55.85434023, 37.4755696 55.85433908999999, 37.47558066 55.854338280000015, 37.47559176 55.85433779, 37.4756029 55.85433763, 37.47561405 55.85433779, 37.47562515 55.854338289999994, 37.4756362 55.85433910999999, 37.47564715 55.85434025999999, 37.47565799 55.85434173, 37.47566868 55.85434351, 37.47567918000001 55.854345599999995, 37.47568947 55.85434800999999, 37.47569953 55.85435070999999, 37.475702 55.85435143000001)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,37.05,4.4,1,,0.0,0,1.0,100000001,37.47528756,55.85452752,100000002,37.475702,55.85435143000001
2030069,4173101149772637207,3,"LINESTRING (37.475702 55.85435143000001, 37.47648125 55.85458133, 37.47709508 55.85476316, 37.47710091 55.85476498999999, 37.47710654 55.85476700000001, 37.477111990000004 55.85476916, 37.47711721 55.85477149, 37.47712222 55.85477396000002, 37.47712699 55.85477657, 37.47713153 55.854779329999985, 37.47713579 55.85478222, 37.47713978 55.854785220000004, 37.47714347 55.854788340000006, 37.47714688 55.854791559999995, 37.47714998 55.854794889999994, 37.477152770000004 55.85479829, 37.47715525 55.854801779999995, 37.47715738 55.85480531999999, 37.47715919 55.85480893999999, 37.47716065 55.85481259, 37.47716178 55.854816289999995, 37.47716256 55.85482001, 37.47716299 55.854823759999995, 37.47716309 55.854827499999985, 37.47716281 55.85483126, 37.4771622 55.85483498999999, 37.47716124 55.8548387, 37.47715995 55.854842379999994, 37.4771583 55.85484601999998, 37.47715632 55.85484959000001, 37.47715402 55.85485310999999, 37.47715138 55.85485656, 37.47714865 55.854859690000005, 37.47699874 55.85502703)",8416,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,131.88,15.8,1,POINT (37.47613643 55.85440911),0.00043299607278678414,0,1.0,100000002,37.475702,55.85435143000001,100000003,37.47699874,55.85502703
2030069,2288213013971087913,4,"LINESTRING (37.47699874 55.85502703, 37.47693979 55.85508562, 37.47692444 55.85509732)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,9.11,1.1,1,,0.0,0,1.0,100000003,37.47699874,55.85502703,100000004,37.47692444,55.85509732
2030069,4217922333995276761,5,"LINESTRING (37.47692444 55.85509732, 37.47681733 55.85517891, 37.47680025 55.855187130000004, 37.4767811 55.855193750000005, 37.47676033 55.85519859, 37.47673847000001 55.85520154999999, 37.47671035 55.85520298, 37.47667704 55.85519952999999, 37.47651705 55.855166409999995)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,31.48,3.8,1,,0.0,0,1.0,100000004,37.47692444,55.85509732,100000049,37.47651705,55.855166409999995
2030069,2288211484962730537,6,"LINESTRING (37.47651705 55.855166409999995, 37.4758089 55.85494723999999, 37.47524509 55.85479595)",1493,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,89.71,10.8,1,POINT (37.47606315 55.85508288),0.00045830407984609917,0,1.0,100000049,37.47651705,55.855166409999995,100000050,37.47524509,55.85479595
2030069,3732276188059002911,7,"LINESTRING (37.47524509 55.85479595, 37.4749014 55.85470373)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,23.84,2.9,1,,0.0,0,1.0,100000050,37.47524509,55.85479595,100007570,37.4749014,55.85470373
2030069,2288201789374601492,8,"LINESTRING (37.4749014 55.85470373, 37.47398795 55.85446214000001, 37.47200482 55.85398702999999, 37.4717594 55.85393895, 37.47168701 55.85392606)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,219.18,26.3,1,,0.0,0,1.0,100007570,37.4749014,55.85470373,100007571,37.47168701,55.85392606
2030069,2928630498339135558,9,"LINESTRING (37.47168701 55.85392606, 37.47164249 55.8539229, 37.47161438 55.85392255, 37.47158653 55.85392468, 37.47155962 55.85392923, 37.47153429 55.85393608999999, 37.47151119 55.85394511, 37.47149039 55.85395825999999, 37.47137999 55.85405298999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,26.18,3.1,1,,0.0,0,1.0,100007571,37.47168701,55.85392606,100003912,37.47137999,55.85405298999999
2030069,2288190654371344937,10,"LINESTRING (37.47137999 55.85405298999999, 37.47058681 55.85512727999999, 37.46999453 55.855983099999996)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,231.7,27.8,1,,0.0,0,1.0,100003912,37.47137999,55.85405298999999,100003913,37.46999453,55.855983099999996
2030069,2928624768242712859,11,"LINESTRING (37.46999453 55.855983099999996, 37.46972032 55.8563793, 37.46969122 55.85642184)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,52.4,6.3,1,,0.0,0,1.0,100003913,37.46999453,55.855983099999996,100003915,37.46969122,55.85642184
2030069,2928624837572239430,12,"LINESTRING (37.46969122 55.85642184, 37.468155988020946 55.85867667451333)",843,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,538.7,32.3,2,POINT (37.46954882 55.85685872),0.0004409839511676687,1,0.5,100003915,37.46969122,55.85642184,100003914,37.468155988020946,55.85867667451333
2030069,2928624837572239430,12,"LINESTRING (37.468155988020946 55.85867667451333, 37.46664576 55.86094833000001)",1000804,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,538.7,64.6,2,POINT (37.46710271 55.86045627),0.004793236538721513,2,1.0,100003914,37.468155988020946,55.85867667451333,100003916,37.46664576,55.86094833000001
2030069,2288221511864424724,13,"LINESTRING (37.46664576 55.86094833000001, 37.46621446 55.86153103000001)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,70.25,8.4,1,,0.0,0,1.0,100003916,37.46664576,55.86094833000001,100003917,37.46621446,55.86153103000001
2030069,2928625078090408006,14,"LINESTRING (37.46621446 55.86153103000001, 37.46578379 55.86211285000001, 37.46552163 55.86252789)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,119.17,14.3,1,,0.0,0,1.0,100003917,37.46621446,55.86153103000001,100003918,37.46552163,55.86252789
2030069,2288228054946558505,15,"LINESTRING (37.46552163 55.86252789, 37.46519513 55.863014150000005)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,57.85,6.9,1,,0.0,0,1.0,100003918,37.46552163,55.86252789,100003920,37.46519513,55.863014150000005
2030069,2928625430277726278,16,"LINESTRING (37.46519513 55.863014150000005, 37.463252010095516 55.86581730934849)",8406,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,670.71,40.25,2,POINT (37.46417245 55.86470719),0.0019753861761639987,1,0.5,100003920,37.46519513,55.863014150000005,100003919,37.463252010095516,55.86581730934849
2030069,2928625430277726278,16,"LINESTRING (37.463252010095516 55.86581730934849, 37.46132802 55.86863376)",1685,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,670.71,80.5,2,POINT (37.46207598 55.86773538),0.005658110516750366,2,1.0,100003919,37.463252010095516,55.86581730934849,100003921,37.46132802,55.86863376
2030069,2347507977408781665,17,"LINESTRING (37.46132802 55.86863376, 37.46115505 55.86892567999999, 37.4610629 55.86905166999999, 37.4609448 55.86920815, 37.46043224 55.869802269999994, 37.45992446000001 55.87033668)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,209.27,25.1,1,,0.0,0,1.0,100003921,37.46132802,55.86863376,100003922,37.45992446000001,55.87033668
2030069,2344663437470714758,18,"LINESTRING (37.45992446000001 55.87033668, 37.45921046 55.87093468999999, 37.45893095 55.871144869999995, 37.45794449 55.87187073)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,211.06,25.3,1,,0.0,0,1.0,100003922,37.45992446000001,55.87033668,100003923,37.45794449,55.87187073
2030069,2991668280689368324,19,"LINESTRING (37.45794449 55.87187073, 37.45783578 55.87195071, 37.45780078 55.87197592)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,14.76,1.8,1,,0.0,0,1.0,100003923,37.45794449,55.87187073,100003924,37.45780078,55.87197592
2030069,2991668246329629956,20,"LINESTRING (37.45780078 55.87197592, 37.45386592 55.87480954)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,400.14,48.0,1,,0.0,0,1.0,100003924,37.45780078,55.87197592,100003925,37.45386592,55.87480954
2030069,2666769140437773523,21,"LINESTRING (37.45386592 55.87480954, 37.45331569 55.875198, 37.45301028 55.87542187999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,86.68,10.4,1,,0.0,0,1.0,100003925,37.45386592,55.87480954,100003926,37.45301028,55.87542187999999
2030069,2991668439414916929,22,"LINESTRING (37.45301028 55.87542187999999, 37.45290894 55.87549617999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,10.42,1.3,1,,0.0,0,1.0,100003926,37.45301028,55.87542187999999,100003927,37.45290894,55.87549617999999
2030069,2991668572747144452,23,"LINESTRING (37.45290894 55.87549617999999, 37.45262843 55.875701809999995, 37.45216319 55.87606801)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,78.93,9.5,1,,0.0,0,1.0,100003927,37.45290894,55.87549617999999,100003928,37.45216319,55.87606801
2030069,2927919715611385926,24,"LINESTRING (37.45216319 55.87606801, 37.45116726 55.87687029999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,108.9,13.1,1,,0.0,0,1.0,100003928,37.45216319,55.87606801,100003929,37.45116726,55.87687029999999
2030069,2927919973309423686,25,"LINESTRING (37.45116726 55.87687029999999, 37.45086581 55.87712114, 37.4507032 55.8772542)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,51.66,6.2,1,,0.0,0,1.0,100003929,37.45116726,55.87687029999999,100003930,37.4507032,55.8772542
2030069,3437569883133426374,26,"LINESTRING (37.4507032 55.8772542, 37.44960678 55.878151329999994, 37.44858667 55.87900917999999)",1553,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,236.01,28.3,1,POINT (37.44900266 55.87874428),0.002260673135078708,0,1.0,100003930,37.4507032,55.8772542,100003931,37.44858667,55.87900917999999
2030069,4927179107929644159,27,"LINESTRING (37.44858667 55.87900917999999, 37.44847494 55.879103130000004, 37.44845395 55.879120519999994, 37.44841578 55.87915254)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,19.21,2.3,1,,0.0,0,1.0,100003931,37.44858667,55.87900917999999,100003932,37.44841578,55.87915254
2030069,2927899416985895195,28,"LINESTRING (37.44841578 55.87915254, 37.44815115 55.87937445)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,29.74,3.6,1,,0.0,0,1.0,100003932,37.44841578,55.87915254,100003933,37.44815115,55.87937445
2030069,2927899512085225542,29,"LINESTRING (37.44815115 55.87937445, 37.44771498 55.879733759999986)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,48.42,5.8,1,,0.0,0,1.0,100003933,37.44815115,55.87937445,100003934,37.44771498,55.879733759999986
2030069,2927899348876468294,30,"LINESTRING (37.44771498 55.879733759999986, 37.44737294 55.88001386)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,37.82,4.5,1,,0.0,0,1.0,100003934,37.44771498,55.879733759999986,100003935,37.44737294,55.88001386
2030069,2927899623144325403,31,"LINESTRING (37.44737294 55.88001386, 37.44634176000001 55.880858270000004, 37.44605529 55.88108225)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,144.71,17.4,1,,0.0,0,1.0,100003935,37.44737294,55.88001386,100003936,37.44605529,55.88108225
2030069,2950332568711702484,32,"LINESTRING (37.44605529 55.88108225, 37.44575773 55.88131856999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,32.23,3.9,1,,0.0,0,1.0,100003936,37.44605529,55.88108225,100003937,37.44575773,55.88131856999999
2030069,2991816581964620875,33,"LINESTRING (37.44575773 55.88131856999999, 37.44482574 55.882060479999986)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,101.09,12.1,1,,0.0,0,1.0,100003937,37.44575773,55.88131856999999,100003938,37.44482574,55.882060479999986
2030069,2843430589685167101,34,"LINESTRING (37.44482574 55.882060479999986, 37.44448814 55.88232270999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,36.03,4.3,1,,0.0,0,1.0,100003938,37.44482574,55.882060479999986,100023128,37.44448814,55.88232270999999
2030069,2991816871528861996,35,"LINESTRING (37.44448814 55.88232270999999, 37.44284584 55.88359833)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,175.26,21.0,1,,0.0,0,1.0,100023128,37.44448814,55.88232270999999,100023129,37.44284584,55.88359833
2030069,2510836153853392022,36,"LINESTRING (37.44284584 55.88359833, 37.44248496 55.883876779999994)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,38.35,4.6,1,,0.0,0,1.0,100023129,37.44284584,55.88359833,100023130,37.44248496,55.883876779999994
2030069,2927901230072143942,37,"LINESTRING (37.44248496 55.883876779999994, 37.4412945 55.88479531999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,126.49,15.2,1,,0.0,0,1.0,100023130,37.44248496,55.883876779999994,100023131,37.4412945,55.88479531999999
2030069,2927906495702048838,38,"LINESTRING (37.4412945 55.88479531999999, 37.44101912 55.88501368999998)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,29.79,3.6,1,,0.0,0,1.0,100023131,37.4412945,55.88479531999999,100023132,37.44101912,55.88501368999998
2030069,2927906573011460166,39,"LINESTRING (37.44101912 55.88501368999998, 37.43987888 55.88593611999999, 37.43846823 55.88707721, 37.43741324 55.88793057999999, 37.43673781 55.88848496999999)",10162,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,470.13,56.4,1,POINT (37.44005684 55.88592718),0.0013226589844299442,0,1.0,100023132,37.44101912,55.88501368999998,100023133,37.43673781,55.88848496999999
2030069,2927906993918255174,40,"LINESTRING (37.43673781 55.88848496999999, 37.43673736 55.88848534, 37.43614436 55.88895908999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,64.52,7.7,1,,0.0,0,1.0,100023133,37.43673781,55.88848496999999,100022998,37.43614436,55.88895908999999
2030069,2927908308178247750,41,"LINESTRING (37.43614436 55.88895908999999, 37.43471891 55.890097799999985, 37.43468805 55.89012137, 37.4342843 55.89042965, 37.43363198 55.89092774000001, 37.43300413 55.89141526999999, 37.43289481 55.89150172)",10164,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,348.46,41.8,1,POINT (37.43570873 55.88941084),0.0006223187762998017,0,1.0,100022998,37.43614436,55.88895908999999,100022999,37.43289481,55.89150172
2030069,4221763185049791727,42,"LINESTRING (37.43289481 55.89150172, 37.43279512 55.89158056000001)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,10.77,1.3,1,,0.0,0,1.0,100022999,37.43289481,55.89150172,100023000,37.43279512,55.89158056000001
2030069,2927907577423757594,43,"LINESTRING (37.43279512 55.89158056000001, 37.43210679 55.892124889999984)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,74.33,8.9,1,,0.0,0,1.0,100023000,37.43279512,55.89158056000001,100023001,37.43210679,55.892124889999984
2030069,2927908599625974043,44,"LINESTRING (37.43210679 55.892124889999984, 37.43187954 55.89230966)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,25.0,3.0,1,,0.0,0,1.0,100023001,37.43210679,55.892124889999984,100023002,37.43187954,55.89230966
2030069,4221761930919341295,45,"LINESTRING (37.43187954 55.89230966, 37.426809628840864 55.89643693912408)",10166,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,1113.06,66.8,2,POINT (37.42951919 55.89433134),0.003106783614449322,1,0.5,100023002,37.43187954,55.89230966,100023134,37.426809628840864,55.89643693912408
2030069,4221761930919341295,45,"LINESTRING (37.426809628840864 55.89643693912408, 37.42169667 55.90051061999999)",10168,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,1113.06,133.6,2,POINT (37.42273232 55.89981562),0.011831530090396824,2,1.0,100023134,37.426809628840864,55.89643693912408,100023003,37.42169667,55.90051061999999
2030069,2927910490021634118,46,"LINESTRING (37.42169667 55.90051061999999, 37.42041975 55.901488259999994)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,134.97,16.2,1,,0.0,0,1.0,100023003,37.42169667,55.90051061999999,100023004,37.42041975,55.901488259999994
2030069,2927910575310930203,47,"LINESTRING (37.42041975 55.901488259999994, 37.42034896 55.90154335999999, 37.4187034 55.90281198, 37.41801947 55.90331923, 37.41792847 55.90337584999999, 37.4166979 55.90419762, 37.41455148 55.90557823999998, 37.41161365 55.90747012, 37.41044776 55.90823927999998, 37.40863482 55.90951831)",10170,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,1159.04,139.1,1,POINT (37.41220893 55.90721989),0.01001635412068572,0,1.0,100023004,37.42041975,55.901488259999994,100023005,37.40863482,55.90951831
2030069,5301163839301823805,48,"LINESTRING (37.40863482 55.90951831, 37.40807171 55.90991557)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,56.52,6.8,1,,0.0,0,1.0,100023005,37.40863482,55.90951831,100023006,37.40807171,55.90991557
2030069,2927912165058879558,49,"LINESTRING (37.40807171 55.90991557, 37.40788363 55.91004826, 37.40700141 55.91068939, 37.40578576 55.91152994999999, 37.40533012 55.91185741999999)",10172,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,275.87,33.1,1,POINT (37.40657412 55.91115404),0.0019364703617192288,0,1.0,100023006,37.40807171,55.90991557,100023007,37.40533012,55.91185741999999
2030069,2927912319677702214,50,"LINESTRING (37.40533012 55.91185741999999, 37.40469394 55.91231858999999)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,64.94,7.8,1,,0.0,0,1.0,100023007,37.40533012,55.91185741999999,100023008,37.40469394,55.91231858999999
2030069,5301173007297648286,51,"LINESTRING (37.40469394 55.91231858999999, 37.40449767 55.912460859999996)",0,727.3,698.9,583.2,606.6,851,"""Метро """"Речной вокзал"""" - Аэропорт Шереметьево - Терминал B""",А,20.03,2.4,1,,0.0,0,1.0,100023008,37.40469394,55.91231858999999,100023009,37.40449767,55.912460859999996
